   55.448019203304753       -60.347773664796122        55.934631767266595     
   92.466081222890452       -177.83375227024692       -13.872381681818176     
  -13.643694753141290       -103.23091310545055       -27.956841903630245     
  -99.438218670309226        16.478909233598198       -27.916005312721161     
  -151.55607710645637        45.430791867744823        27.777970767266616     
   171.33473841312946       -73.827696237705808       0.69459922727272527     
   26.849314195834047       -165.39743090882783        70.045857261805779     
   103.86206842558876       -31.318321488326340       -8.3996363636380522E-003
  -155.93460700498866        47.045232994651883       -14.462430358175698     
  -63.968655476031550        59.637813482978231       -42.216149358175713     
